OTU ID	16SCLC1HR1	16SCLC1HR2	16SCLC1HR3	16SCLC1HR4	16SCLC1HR5	16SCLC24HR1	16SCLC24HR2	16SCLC24HR3	16SCLC24HR4	16SCLC24HR5	16SCLC3MR1	16SCLC3MR2	16SCLC3MR3	16SCLC3MR4	16SCLC3MR5	16SCLC48HR1	16SCLC48HR2	16SCLC48HR3	16SCLC48HR4	16SCLC48HR5	16SCLC96HR1	16SCLC96HR2	16SCLC96HR3	16SCLC96HR4	16SCLC96HR5	16SLAC1HR1	16SLAC1HR2	16SLAC1HR3	16SLAC1HR4	16SLAC1HR5	16SLAC24HR1	16SLAC24HR2	16SLAC24HR3	16SLAC24HR4	16SLAC24HR5	16SLAC3MR1	16SLAC3MR2	16SLAC3MR3	16SLAC3MR4	16SLAC3MR5	16SLAC48HR1	16SLAC48HR2	16SLAC48HR3	16SLAC48HR4	16SLAC48HR5	16SLAC96HR1	16SLAC96HR3	16SLAC96HR4	16SLAC96HR5	NP16SDec1710	NP16SDec1711	NP16SDec1712	NP16SDec171SF	NP16SDec171SUB	NP16SDec172SF	NP16SDec172Sub	NP16SDec173SF	NP16SDec173SUB	NP16SDec174SF	NP16SDec174SUB	NP16SDec175SF	NP16SDec175SUB	NP16SDec176SF	NP16SDec176Sub	NP16SDec177SF	NP16SDec177SUB	NP16SDec178SF	NP16SDec178SUB	NP16SDec179SF	NP16SDec179SUB	NP16SDec1811	NP16SDec1812	NP16SDec181SF	NP16SDec181SUB	NP16SDec182SF	NP16SDec182Sub	NP16SDec183SF	NP16SDec183SUB	NP16SDec184SF	NP16SDec184SUB	NP16SDec185SF	NP16SDec185SUB	NP16SDec186SF	NP16SDec186Sub	NP16SDec187SF	NP16SDec187SUB	NP16SDec188SF	NP16SDec188SUB	NP16SDec189SF	NP16SDec189SUB	NP16SMay1810	NP16SMay1811	NP16SMay1812	NP16SMay181SF	NP16SMay181SUB	NP16SMay182SF	NP16SMay182Sub	NP16SMay183SF	NP16SMay183SUB	NP16SMay184SF	NP16SMay184SUB	NP16SMay185SF	NP16SMay185SUB	NP16SMay186SF	NP16SMay186Sub	NP16SMay187SF	NP16SMay187SUB	NP16SMay188SF	NP16SMay188SUB	NP16SMay189SF	NP16SMay189SUB
ASV2529	0	1	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	3	1	0	0	0	1	0	1	0	4	7	14	5	8	1	0	5	6	11	1	2	2	1	10	11	2	1	3	8	2	13	21	0	2	0	1	0	7	0	0	0	1	0	3	0	3	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	11	0	3	0	0	0	1	0	4	0	1	0	1	0	2	0
ASV4750	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	2	0	0	0	6	0	2	0	0	0	1	0	9	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	3	0	0	0	0	9	0	0	0	0	0	8	0	1	0	3	0	1	0	2	0	0
ASV9361	0	4	1	0	2	0	2	2	0	0	0	0	0	2	3	3	1	0	1	0	2	1	0	4	1	2	0	0	0	2	0	3	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	2	4	1	1	5	1	1	3	2	1	3	0	1	1	4	0	1	1	0	1	1	4	1	1	3	0	0	1	0	1	4	2	3	1	0	0	0	2	0	1	1	1	1	0	1	1	2	1	1	0	0	6	0	2	0	4
ASV11238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	3	0	1	0	1	0	1	0	6	0	0	0	0	0	0	0	11	0	0	0	3	0	1	0	3	0	3	0	15	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ASV4417	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	3	0	2	0	0	0	4	0	0	0	11	0	3	0	3	0	5	0	0	0	0	0	4	0	2	0	2	0	2	0	0	0	1	0	0	1	2	0	0	0	0	3	0	6	0	1	0	3	0	8	0	1	0	1	0	2	1	1
ASV5433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	3	0	6	0	0	0	0	0	7	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	4	0	8	0	4	0	3	0	0	0	0	1	0	3	0	1	0	0	0	3	0	1	0	1	0	3	0	1
ASV4020	0	0	2	0	7	5	1	0	0	8	0	0	0	0	0	0	24	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	3	1	7	0	1	0	0	0	4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ASV5213	3	4	0	0	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	5	0	2	3	1	0	0	1	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0
ASV9589	1	0	1	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	2	0	1	1	1	2	3	0	0	2	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	2	1	0	0	1	1	2	3	0	0	0	1	0	3	0	0
ASV3753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0
ASV3033	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	17	0	0	1	1	4	1	0	1	0	0	0	2	51	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV6430	0	2	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	7	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	3	0	0	0	0	0	5	0	1	0	2	0	1	1	0	0
ASV1637	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	19	0	6	2	3	9	7	0	2	7	32	22	18	5	3	3	4	9	2	0	26	28	3	0	0	0	0	0	0	2	0	4	0	1	0	1	0	1	0	0	0	3	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	2	0	21	0	6	0	0	0	0	0	5	0
ASV1428	11	14	51	11	1	33	2	35	13	30	16	22	5	10	35	18	18	8	11	11	12	6	12	21	17	16	3	11	3	0	7	34	0	15	0	5	12	10	7	8	24	18	18	25	22	57	29	55	59	14	11	1	1	5	8	7	1	4	12	5	20	2	24	9	7	9	13	12	6	8	10	6	0	11	7	20	10	7	8	13	6	4	10	0	10	8	8	6	9	8	0	2	0	3	1	14	22	18	4	4	6	19	2	12	1	10	10	20	1	9	0
ASV5231	1	4	2	2	0	3	5	2	2	3	0	5	1	3	0	6	1	3	3	0	2	2	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	1	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9899	0	0	0	1	0	0	0	0	0	1	1	15	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	1	0	2	0	0	0	6	0	1	0	0	0	2	0	0
ASV1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	19	0	36	0	18	0	9	0	11	0	2	0	3	0	3	0	0	0	9	0	3	0	17	0	14	0	12	0	17	0	8	0	6	0	8	0	0	0	0	11	0	9	0	9	0	3	0	15	0	3	0	2	0	8	0	1
ASV3781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	2	0	6	0	4	0	2	0	13	0	4	0	0	0	0	0	2	0	0	0	6	0	2	0	0	0	0	0	2	0	0	0	11	0	0	0	0	3	0	1	0	5	0	3	0	2	0	3	0	1	0	2	0	1
ASV859	1	3	0	4	0	20	2	7	11	2	2	6	6	0	1	1	0	5	0	0	1	0	4	2	1	4	14	11	15	8	10	19	0	15	20	11	6	3	4	14	9	17	11	10	15	6	2	3	25	0	0	0	4	0	26	0	1	0	10	0	1	0	6	0	1	0	2	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	1	1	0	3	0	4	0	3	0	1	0	6	0	6	0	44	0	23	0
ASV11035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	2	0	1	0	1	0	1	0	4	0	1	0	0	0	0	0	0	0	1	0	1	0	4	0	2	0	3	0	1	0	2	0	3	0	0	0	0	1	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	4
ASV2983	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	104	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ASV3570	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	4	0	14	0	5	0	3	0	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	7	0	7	0	3	1	6	0	0	0	12	2	4	0	5
ASV10415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0
ASV25	327	1335	4477	271	277	2411	539	1802	1504	138	700	1042	5226	3966	1331	209	153	1136	370	193	87	65	391	134	183	13524	4627	1954	2119	5892	3524	12425	179	4458	2836	6424	10447	5268	4391	10355	1489	1015	1149	1096	1872	942	182	281	294	502	6247	897	3272	163	2574	683	9100	2478	3201	188	8628	1187	5193	1158	2468	294	1644	393	6396	333	1049	6494	3	0	110	0	180	3	475	1	38	1	522	2	91	0	111	3	276	1	3859	2520	395	247	41	2291	484	14537	994	1638	341	5142	83	3057	36	943	102	2595	143	4634	142
ASV5716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	1	5	0	1	0	1	0	3	0	9	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	10	0	3	0	0	0	0	0	0	2	0	2	0	1	0	3	1	6	0	6	0	1	0	2	0	2
ASV5094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	6	1	8	1	0	0	3	1	6	0	3	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	1	0	14	0	6	1	3	0	0	0	0	1	0	3	0	5	0	1	0	1	0	3	0	0	0	0	0	1
ASV1875	7	9	6	2	5	2	2	1	11	1	5	6	9	1	6	3	5	6	10	3	5	0	3	5	3	9	9	10	7	12	5	14	0	6	5	15	17	11	9	7	6	6	5	2	6	4	4	8	1	0	2	1	8	0	3	0	2	0	5	0	4	0	8	1	1	0	9	0	9	0	0	0	3	0	3	0	4	0	2	0	5	0	10	0	4	0	5	0	3	0	0	1	0	0	1	3	0	2	0	0	0	6	0	8	0	4	0	1	0	18	0
ASV6921	0	0	0	0	0	0	1	0	0	1	0	1	0	0	4	1	0	1	0	0	0	1	0	0	0	1	1	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	5	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	0	0	2	5	0	1	0	1	0	0	0	1	0	0	3	0	0	0	1	1	1	0
ASV10077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7473	0	0	4	1	1	1	5	1	0	3	1	2	2	0	2	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0
ASV7580	1	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	4	0	1	0	2	0	2	0	0	0	2	0	0	0	9	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	2	0	1
ASV4577	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	2	0	1	0	0	0	0	0	3	0	2	0	2	0	0	0	5	0	4	0	5	0	2	0	4	0	5	0	12	0	1	0	2	0	0	0	0	1	0	3	0	3	0	1	0	8	0	2	0	1	0	5	0	2
ASV4371	0	0	1	0	0	4	0	2	5	3	0	1	1	0	6	0	3	1	6	0	5	0	2	4	1	0	3	1	1	3	7	6	0	6	0	4	6	1	3	2	0	1	0	0	1	0	0	0	1	0	2	1	15	0	2	0	5	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	5	0	0	0	0	0	7	0	1	0
ASV3335	0	6	5	4	10	1	1	1	2	5	2	2	3	1	0	1	0	0	5	1	0	0	2	2	0	1	0	1	2	0	1	0	0	0	0	1	1	2	3	0	0	3	0	2	0	0	1	0	0	2	0	3	1	0	3	0	1	0	1	0	2	0	0	0	1	0	2	0	2	1	0	1	1	0	2	0	2	0	1	0	1	0	1	0	0	0	4	0	1	0	0	1	2	0	0	0	1	1	0	1	1	0	0	1	2	3	2	1	1	1	0
ASV8623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	2	0	4	0	1	0	1	0	5	0	3	0	0	0	6	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	3	0	1	0	2	0	5	0	4	0	3	0	6	0	5
ASV6103	0	0	0	0	0	5	0	1	0	0	1	0	0	0	0	0	1	0	0	0	10	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0
ASV1287	5	8	3	7	1	1	2	7	0	1	4	3	3	4	7	3	1	2	0	2	2	0	0	1	1	0	0	0	0	3	2	3	1	6	3	0	1	1	0	0	0	6	2	0	1	0	0	1	1	1	2	1	2	7	14	5	1	5	2	7	2	8	6	5	4	6	10	1	4	3	8	0	0	0	0	1	2	0	0	0	0	1	0	0	3	2	0	1	1	2	2	2	1	2	6	1	6	3	8	3	4	8	3	5	4	0	12	6	5	2	3
ASV9065	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV3681	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	15	5	11	0	0	0	1	1	1	1	8	8	3	1	2	0	0	2	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	1	0	4	0	1	0	0	0	3	0
ASV10291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	3	0	0	0	3	0	3	0	1	0	0	0	1	0	1	0	5	0	1	0	1	0	2	0	0	0	1	0	2	0	0	0	0	2	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0
ASV2106	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	4	0	4	1	0	0	13	3	2	0	2	1	1	13	0	0	0	0	0	0	0	0	0	2	0	43	0	0	0	1	0	4	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	2	0	0	0	0	0	4	0	1	0	0	0	17	1	3	0
ASV7587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	13	0	3	0	4	0	1	0	0	0	2	0	2	0	4	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV9418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	7	5	1	0	0	0	0	1	2	7	12	8	5	4	0	2	0	0	2	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	2	0	1	0
ASV9211	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	6	1	2	3	0	0	0	1	2	3	1	2	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	1	0	1	0	1	0
ASV189	8	18	22	16	27	7	14	10	29	14	17	21	10	12	15	4	12	16	23	9	9	11	16	17	21	10	22	34	33	19	27	20	1	44	21	5	19	15	19	9	48	48	47	67	28	45	27	24	48	58	46	122	5	1	4	0	46	7	12	5	21	2	10	3	5	0	17	2	48	2	20	44	1	0	2	0	9	0	4	0	8	0	15	0	5	0	7	0	13	0	6	45	110	1	2	12	2	16	0	10	3	16	1	36	0	4	1	19	2	21	0
ASV2404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	5	0	0	0	8	0	0	0	37	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	7	0	2	0	6	0	11	0	73	0	5	0	9	0	0	0	3
ASV4697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASV395	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	30	0	39	0	8	0	11	0	30	0	8	0	6	0	4	0	0	0	68	0	48	0	103	0	124	0	50	0	90	0	41	0	57	0	94	1	0	0	0	22	0	15	0	13	0	4	0	3	0	14	0	17	0	18	0	18
ASV5277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	4	0	3	0	6	0	0	0	1	0	0	0	1	0	12	0	4	0	2	0	12	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	1	0	9	0	5	0	0	0	4
ASV5637	2	1	3	2	1	0	4	3	0	2	1	4	0	0	3	0	2	1	0	0	1	0	0	0	1	2	2	3	1	1	1	0	0	0	0	3	3	0	0	1	2	1	0	0	0	2	2	0	1	6	1	3	1	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	1	0	3	3	0	0	0	0	4	0	0	0	4	0	3	0	3	0	0	0	0	0	0	13	7	2	0	2	0	0	0	1	0	2	0	3	0	0	0	2	1	1	0
ASV7532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	8	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	3	0	3	0	12	0	2	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1
ASV6679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	4	0	5	0	3	0	8	0	1	0	2	0	3	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	5	0	1	0	4	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	2	0	2
ASV10534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
